baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PAxG01Ag0157200_PAxG01Bg0156600	16.7805259405497	-0.767722253848793	0.145443362614903	-5.27849631668325	1.30248283923262e-07	3.46205927094877e-07
PAxG01Ag0157700_PAxG01Bg0157000	301.715935093231	-0.376229986077134	0.0596258430672415	-6.30984765536732	2.79310269976916e-10	8.56637930134772e-10
PAxG01Ag0158100_PAxG01Bg0157500	206.774347423191	-0.445056704481208	0.164022190064727	-2.71339325676347	0.00665980203598855	0.011769806807966
PAxG01Ag0158400_PAxG01Bg0157900	25.336902820837	-0.931294178669831	0.131778067368616	-7.06714096864669	1.58158268192292e-12	5.32761828397196e-12
PAxG01Ag0158700_PAxG01Bg0158200	288.403277544723	-0.695496021574048	0.0900676468123021	-7.72192952951728	1.14581741611093e-14	4.16292659034805e-14
PAxG01Ag0160400_PAxG01Bg0160000	11.119014350919	-2.27150131132593	0.472944777206229	-4.8028890915005	1.56392520225795e-06	3.84946996298192e-06
PAxG01Ag0161200_PAxG01Bg0160900	2.13862338699155	-1.69953779425033	0.324867595855744	-5.23147834973666	1.68159732852865e-07	4.42148245846789e-07
PAxG01Ag0161600_PAxG01Bg0161200	1.80869731331022	-3.85915157214228	0.507292911382844	-7.60734377624656	2.79786394122945e-14	1.00701328624017e-13
PAxG01Ag0161700_PAxG01Bg0161300	504.600272065865	-1.1314301126784	0.147991239694919	-7.64525059058109	2.08538796375816e-14	7.53509322842303e-14
PAxG01Ag0162500_PAxG01Bg0162000	640.73519921412	-0.634657517321999	0.145178948467909	-4.37155334171803	1.23365701536941e-05	2.8657276223423e-05
PAxG01Ag0162700_PAxG01Bg0162100	16.5898046756541	-0.649890433295764	0.245002120503192	-2.65259105497128	0.00798765804409475	0.0140094495464309
PAxG01Ag0162900_PAxG01Bg0189100	151.555057960916	-10.7076568252547	0.204419775664663	-52.3807287745972	0	0
PAxG01Ag0163800_PAxG01Bg0189000	157.506682139043	-10.7333953657047	0.20463578585255	-52.4512138528821	0	0
PAxG01Ag0164400_PAxG01Bg0188600	119.114508628549	-10.3610957049371	0.21224115355702	-48.8175621517885	0	0
PAxG01Ag0164500_PAxG01Bg0187900	159.226436152281	-10.7497944301627	0.295645248170468	-36.3604505625757	1.79657369361386e-289	5.6142927925433e-288
PAxG01Ag0164600_PAxG01Bg0187800	11.5265183690151	-2.29787330250803	0.176317567385788	-13.0325828366281	7.98578924113576e-39	4.89195698546396e-38
PAxG01Ag0165400_PAxG01Bg0187000	93.9605084280848	-2.7081134991775	0.241060826980642	-11.2341500404583	2.77148181495102e-29	1.45329970455198e-28
PAxG01Ag0165500_PAxG01Bg0186900	2086.63039958374	-3.07223947140857	0.122054043283931	-25.1711404943931	8.29534501035072e-140	1.19893658352725e-138
PAxG01Ag0166200_PAxG01Bg0186200	67.5449916374866	-3.6057136915468	0.311315756913111	-11.5821753685059	5.0741835578428e-31	2.72884871570034e-30
PAxG01Ag0166500_PAxG01Bg0185800	182.125422569571	-1.48402434547256	0.0596750071790906	-24.8684401665651	1.63380738589344e-136	2.332209617209e-135
PAxG01Ag0166600_PAxG01Bg0185700	329.333636152023	-1.89088760546094	0.053343417585225	-35.4474402102177	3.17642127982821e-275	9.12481268273632e-274
PAxG01Ag0166700_PAxG01Bg0185600	244.216652957912	-5.92665699153009	0.220877793995842	-26.8322898572668	1.35767501279648e-158	2.1578168158707e-157
PAxG01Ag0166800_PAxG01Bg0185500	299.596523840379	-11.6905392639117	0.218964382021241	-53.3901411544537	0	0
PAxG01Ag0167200_PAxG01Bg0185000	3.91138369580402	-1.46577048960814	0.407556902547723	-3.59648059067409	0.000322551638651347	0.000656275069910568
PAxG01Ag0167400_PAxG01Bg0184800	95.655962765413	-9.67665483571568	0.209190631567092	-46.2575917631961	0	0
PAxG01Ag0168200_PAxG01Bg0184300	141.823537844058	-2.01302146030715	0.158716750246124	-12.6831065856977	7.3365380318867e-37	4.40097125777899e-36
PAxG01Ag0168400_PAxG01Bg0184200	39.4333221000797	-8.44964381504669	0.210853424398406	-40.0735432168327	0	0
PAxG01Ag0168500_PAxG01Bg0184000	390.740161304341	-0.899891291072692	0.05794808478108	-15.5292671789302	2.19878105115003e-54	1.66166051659623e-53
PAxG01Ag0168800_PAxG01Bg0183700	166.36440389906	-10.8394056234085	0.204756263625106	-52.9380905448378	0	0
PAxG01Ag0169200_PAxG01Bg0183200	343.731224311837	-3.86159204311186	0.11436560177622	-33.7653278882567	6.36929327922845e-250	1.62751278543821e-248
PAxG01Ag0169300_PAxG01Bg0183100	40.7119196114713	-6.9912596447412	0.193216216644724	-36.1836069774432	1.10237813070667e-286	3.39899923634557e-285
PAxG01Ag0169400_PAxG01Bg0183000	11.8172785271984	-7.02453712074633	0.234042578491387	-30.0139280896055	6.45818821532022e-198	1.25500506285109e-196
PAxG01Ag0170000_PAxG01Bg0182800	4499.42748088031	-15.0901777034584	0.211414072811678	-71.377356780314	0	0
PAxG01Ag0170200_PAxG01Bg0182700	39.3649960356626	-2.16794679095158	0.238745617224987	-9.08057210075848	1.08005636555638e-19	4.56188190931347e-19
PAxG01Ag0170700_PAxG01Bg0182300	36.2247925494138	-7.05473298095204	0.271795054610569	-25.9560755844514	1.55268857980359e-148	2.35448678084971e-147
PAxG01Ag0171500_PAxG01Bg0181300	342.322552151941	-2.12820843031104	0.329612507558442	-6.45669803635622	1.07012119211938e-10	3.3418707046267e-10
PAxG01Ag0172100_PAxG01Bg0180600	218.690772751641	-2.55308375555552	0.150079540568369	-17.0115376545443	6.74441696097603e-65	5.71299055760332e-64
PAxG01Ag0172200_PAxG01Bg0180500	55.9565186697559	-4.37323191382189	0.229833864058117	-19.0277961506841	1.00386632136402e-80	9.85749837857453e-80
PAxG01Ag0172500_PAxG01Bg0180200	128.571785998345	-1.92869544684663	0.13952218966579	-13.8235749558303	1.83714650983405e-43	1.22432314236059e-42
PAxG01Ag0172600_PAxG01Bg0180100	306.145503745654	-4.31019186346763	0.117662134433912	-36.6319367246271	8.87437234904325e-294	2.85027584127257e-292
PAxG01Ag0172700_PAxG01Bg0179900	307.848176773159	-6.70303854177642	0.139554117445617	-48.0318220950274	0	0
PAxG01Ag0172800_PAxG01Bg0179800	263.144541098254	-0.783312878322665	0.0844174913723532	-9.27903525191937	1.71020004643872e-20	7.41300395012098e-20
PAxG01Ag0172900_PAxG01Bg0179700	283.195853756983	-11.6086964705782	0.208007030502459	-55.8091543470256	0	0
PAxG01Ag0173500_PAxG01Bg0179200	649.170895221691	-3.19213365985152	0.178844385353362	-17.8486657746872	2.9602443129215e-71	2.68980941989429e-70
PAxG01Ag0174100_PAxG01Bg0178700	282.543778581496	-0.873261745247439	0.0542506459229614	-16.0967990406513	2.68647806372111e-58	2.09881098728212e-57
PAxG01Ag0174300_PAxG01Bg0178500	1079.06776808912	-5.06568446802506	0.265277028474639	-19.0958278489212	2.7348781669086e-81	2.70852495116751e-80
PAxG01Ag0175200_PAxG01Bg0177600	142.819075196138	-2.35109206987288	0.157498378494522	-14.9277223825809	2.17571460192657e-50	1.57722257584802e-49
PAxG01Ag0175400_PAxG01Bg0177300	31.9517059708114	-4.92210639696068	0.313630221406919	-15.6939799196663	1.66294319883997e-55	1.26706957078005e-54
PAxG01Ag0175500_PAxG01Bg0177200	657.196443873066	-12.7960047590637	0.229554462372323	-55.7427837682779	0	0
PAxG01Ag0176500_PAxG01Bg0176700	32.0317589117592	-8.29025155713854	0.259004992722007	-32.0080762537136	8.41840083807258e-225	1.85405256552789e-223
PAxG01Ag0176600_PAxG01Bg0176600	77.8858253347157	-2.09758847679139	0.176898434279801	-11.8575864468852	1.96559610435398e-32	1.08742607447813e-31
PAxG01Ag0176700_PAxG01Bg0176500	219.095557561482	-11.2381334532598	0.207963777087005	-54.0388985556757	0	0
PAxG01Ag0176800_PAxG01Bg0176300	80.7170863206352	-7.35555538027699	0.162280114383324	-45.3262891034348	0	0
PAxG01Ag0177000_PAxG01Bg0176100	1572.49710754287	-5.05271861190482	0.219618222493266	-23.0068277328842	3.98258830645393e-117	5.15951566312309e-116
PAxG01Ag0177200_PAxG01Bg0175800	53.9718138276955	-1.38289217971487	0.0848005586588449	-16.3075833648489	8.71739814020468e-60	6.95137351697356e-59
PAxG01Ag0177400_PAxG01Bg0175700	103.050841173187	-0.875319736179346	0.137020098281156	-6.38825797937504	1.67786109634289e-10	5.18723768087291e-10
PAxG01Ag0177600_PAxG01Bg0175400	375.02657380262	-11.9020143858633	0.222817997661993	-53.4158573847265	0	0
PAxG01Ag0177800_PAxG01Bg0175100	40.9420141060618	-1.98478756417092	0.151823783043447	-13.07296870348	4.69950509718287e-39	2.89802814326277e-38
PAxG01Ag0178300_PAxG01Bg0174800	1507.8830848924	-3.83700185313416	0.115610551091142	-33.1890283103075	1.55005563977295e-241	3.75340698112561e-240
PAxG01Ag0178400_PAxG01Bg0174600	229.666555972226	-11.3080812019716	0.231535405080289	-48.8395336257549	0	0
PAxG01Ag0178500_PAxG01Bg0174500	228.497309281673	-6.26651062739944	0.290940053431864	-21.5388378240847	6.73760190345931e-103	7.8098768931076e-102
PAxG01Ag0179400_PAxG01Bg0173700	219.610044234187	-3.59492831256356	0.160010124381782	-22.4668803080617	8.75276820626616e-112	1.08529632584399e-110
PAxG01Ag0179500_PAxG01Bg0173600	275.048486532823	-10.5882330826663	0.282720810971428	-37.4511980433457	5.74290027096658e-307	2.02755066818477e-305
PAxG01Ag0180300_PAxG01Bg0173100	1003.7263253957	-0.558058054656557	0.258597057632031	-2.15802167188863	0.0309261468762921	0.0495611328145707
PAxG01Ag0180900_PAxG01Bg0173000	417.232167942896	-1.24842394944952	0.0731485910175911	-17.066958256917	2.61472560258053e-65	2.23120035275553e-64
PAxG01Ag0181100_PAxG01Bg0172800	616.550096699296	-2.79343877409972	0.111357133134636	-25.0854049082093	7.17711728629916e-139	1.03087476550104e-137
PAxG01Ag0181200_PAxG01Bg0172700	113.836721228931	-1.47437378241851	0.126839734855334	-11.6239109463614	3.11540924646228e-31	1.68130312309079e-30
PAxG01Ag0181500_PAxG01Bg0172500	103.381695973065	-4.34684902836933	0.152694647194134	-28.4675927299718	2.95187561012602e-178	5.15185837616334e-177
PAxG01Ag0181600_PAxG01Bg0172400	232.903814103503	-4.3739074168517	0.267575154697359	-16.3464631901224	4.60971127231654e-60	3.70781124077635e-59
PAxG01Ag0181800_PAxG01Bg0172200	17.0620009689282	-2.6014243100028	0.228055118053129	-11.4069981511959	3.85815116622286e-30	2.04632444309412e-29
PAxG01Ag0181900_PAxG01Bg0172100	13.5545237818837	-5.55247988119124	0.299660567169846	-18.5292310350735	1.19989383132952e-76	1.13719446104489e-75
PAxG01Ag0182200_PAxG01Bg0171800	46.8798408503002	-8.61574024155112	0.284396852276811	-30.2947805947064	1.34297139421841e-201	2.66576939839491e-200
PAxG01Ag0182400_PAxG01Bg0171700	29.1347308007304	-1.32403083483063	0.0909944568100247	-14.5506757361594	5.78289735241717e-48	4.10213194094009e-47
PAxG01Ag0182500_PAxG01Bg0171600	137.640623344955	-0.864429321847521	0.0968604005543868	-8.9244863421987	4.4777226392325e-19	1.85735131896415e-18
PAxG01Ag0182800_PAxG01Bg0171300	9.18831789327114	-6.66889529911296	0.316477707271526	-21.0722434657658	1.42993531661089e-98	1.62892877815896e-97
PAxG01Ag0183200_PAxG01Bg0170600	953.841106337263	-2.40896166973716	0.0613503635714161	-39.2656461918593	0	0
PAxG01Ag0183300_PAxG01Bg0170500	65.6027836134036	-9.13035241010165	0.208435919093992	-43.8041219084913	0	0
PAxG01Ag0184000_PAxG01Bg0170000	192.607492560078	-0.88687056499756	0.0880782481305738	-10.0691213077126	7.56509148664404e-24	3.57390685656064e-23
PAxG01Ag0184600_PAxG01Bg0169500	202.517078277938	-11.1257185873933	0.216706090751882	-51.3401286913147	0	0
PAxG01Ag0185900_PAxG01Bg0167700	786.084349817726	-5.3464508592337	0.0930265925784288	-57.4722851933571	0	0
PAxG01Ag0187500_PAxG01Bg0167100	325.002924660862	-2.07032796582816	0.0583197898029402	-35.4995786648701	4.98951569569463e-276	1.44228188078673e-274
PAxG01Ag0187600_PAxG01Bg0167000	292.069351802435	-3.35300593351514	0.0865351527066827	-38.7473278620123	0	0
PAxG01Ag0188600_PAxG01Bg0166200	3.49591448601367	-4.83210018755221	0.362535563398298	-13.3286239348702	1.57781123549286e-40	9.99640680021163e-40
PAxG01Ag0189900_PAxG01Bg0164600	75.750471187075	-9.70735720228212	0.321724745105845	-30.1728646924205	5.37794836250224e-200	1.06294919558004e-198
PAxG01Ag0190500_PAxG01Bg0164000	22.9702148221638	-7.98228604421862	0.214900394140031	-37.144120075542	5.45509296276804e-302	1.85513271711781e-300
PAxG01Ag0191000_PAxG01Bg0163800	6.17685198271026	-6.05836773880497	0.265391002138002	-22.8280826780052	2.41310348297822e-115	3.04934524829898e-114
PAxG01Ag0191100_PAxG01Bg0163700	39.1334899696265	-8.64126816955353	0.246487861801681	-35.0575809550658	2.98859558704723e-269	8.17884886987776e-268
PAxG01Ag0191200_PAxG01Bg0163500	416.070659316429	-1.36117151860204	0.0595047867458125	-22.8749919635302	8.24415511230799e-116	1.05329329818852e-114
PAxG01Ag0192800_PAxG01Bg0190000	686.705345619659	-0.389992156094244	0.0668104241295089	-5.83729502058335	5.30551044483052e-09	1.52409849735038e-08
PAxG01Ag0192900_PAxG01Bg0190100	887.099309429243	-0.291156775959561	0.0697167645777284	-4.17628066539068	2.96314181954891e-05	6.68187757943137e-05
PAxG01Ag0193000_PAxG01Bg0190200	290.468678348876	-0.452882782164326	0.0393444880621509	-11.5107046620844	1.16522369246723e-30	6.21587033178888e-30
PAxG01Ag0193100_PAxG01Bg0190300	73.4689739509177	-5.23686579797409	0.2290053392861	-22.8678764185126	9.70418397302003e-116	1.23641462466164e-114
PAxG01Ag0194000_PAxG01Bg0191500	90.4800509771959	-0.515338034385499	0.163498604058054	-3.15194149426815	0.00162188766945222	0.00308058746251192
PAxG01Ag0194100_PAxG01Bg0191600	138.97044428045	-0.236710552555187	0.0488858835066806	-4.84210441901575	1.2847121801945e-06	3.19108154317914e-06
PAxG01Ag0194200_PAxG01Bg0191700	147.87351862592	-1.32491155516661	0.0665624016699815	-19.9048039422551	3.69735424716863e-88	3.87761074674715e-87
PAxG01Ag0194300_PAxG01Bg0191800	627.114676242408	-0.503756546452464	0.0649551624671048	-7.7554504879821	8.80304188701206e-15	3.21850345671389e-14
PAxG01Ag0194500_PAxG01Bg0192000	69.128392325487	-1.30340074000778	0.0878005030769089	-14.8450258749208	7.49258952793129e-50	5.40611958918599e-49
PAxG01Ag0194700_PAxG01Bg0192900	216.607613979302	-1.05131905251614	0.060037265485373	-17.5111082094882	1.17876723886021e-68	1.04240888713737e-67
PAxG01Ag0194900_PAxG01Bg0193000	59.8371579300326	-0.699423445952331	0.084964419127701	-8.23195701368948	1.84179352354871e-16	7.18237356358583e-16
PAxG01Ag0195300_PAxG01Bg0193200	347.24847012861	-0.982718881197367	0.192499080900112	-5.10505752340346	3.30693905261951e-07	8.53016905653387e-07
PAxG01Ag0196500_PAxG01Bg0194600	19.8534049860117	-4.43430265092018	0.304147869067117	-14.579430276862	3.79671945541731e-48	2.69736213230492e-47
PAxG01Ag0196600_PAxG01Bg0194700	40.1022354801819	-8.65154935412075	0.235732440882689	-36.7007159546028	7.11352554389812e-295	2.33333727947013e-293
PAxG01Ag0196900_PAxG01Bg0194800	307.419091634804	-0.78966137472399	0.0785148321323387	-10.0574802655503	8.51497806574773e-24	4.00628418658019e-23
PAxG01Ag0197300_PAxG01Bg0195600	208.173698861562	-0.283009737306964	0.04497503454866	-6.2925963292094	3.12199462611379e-10	9.53713682019571e-10
PAxG01Ag0197600_PAxG01Bg0195800	370.554739389997	-0.203349836191763	0.0552942343387031	-3.67759565936205	0.000235442790144188	0.000484396309793981
PAxG01Ag0197700_PAxG01Bg0195900	354.577406856447	-0.510248606517236	0.153222073218023	-3.33012467329816	0.000868071064876553	0.00170916503833719
PAxG01Ag0198100_PAxG01Bg0196000	5.24594096824448	-1.5746544802213	0.50848479547593	-3.09675823983579	0.00195649366041976	0.00369488900753018
PAxG01Ag0198300_PAxG01Bg0196300	795.402330616019	-4.78600026832571	0.0707983637249512	-67.6004361756033	0	0
PAxG01Ag0198500_PAxG01Bg0196400	14.1782223038264	-6.8842652023841	0.377976791888621	-18.2134600592427	4.03614031733179e-74	3.76353809831845e-73
PAxG01Ag0199100_PAxG01Bg0197300	1028.85748251842	-0.343994305294163	0.0425129999423238	-8.09150861526711	5.89302238854746e-16	2.24878123325347e-15
PAxG01Ag0199300_PAxG01Bg0197500	210.956014158377	-0.44109650701199	0.0594346454071751	-7.4215384644785	1.15767621512443e-13	4.07787699539262e-13
PAxG01Ag0200800_PAxG01Bg0199200	115.771422332069	-0.326931272451872	0.0602542438790302	-5.42586299992807	5.76751856406079e-08	1.57466194561872e-07
PAxG01Ag0201200_PAxG01Bg0199600	23.5955219350911	-0.838314721782656	0.175604483976174	-4.77387993063092	1.80710145842849e-06	4.43151868782171e-06
PAxG01Ag0201300_PAxG01Bg0199700	176.857095179438	-0.60118459065749	0.112581312223067	-5.34000340541696	9.29448355941043e-08	2.50069729274423e-07
PAxG01Ag0201600_PAxG01Bg0200100	31.5985299172291	-1.13912646790483	0.135068411388364	-8.43370005018776	3.34904427699955e-17	1.32274379001904e-16
PAxG01Ag0203100_PAxG01Bg0201200	11.4319433723651	-2.35438806079683	0.2328527274645	-10.1110606967478	4.93470848151474e-24	2.33842486957025e-23
PAxG01Ag0203500_PAxG01Bg0201800	18.4744600512556	-1.25008146996811	0.109820117310145	-11.3829915737363	5.08257702733595e-30	2.68343821363342e-29
PAxG01Ag0204400_PAxG01Bg0202800	124.976976264988	-1.51533472393424	0.0728613779723773	-20.7975029584085	4.55935542809146e-96	5.08120936263205e-95
PAxG01Ag0204500_PAxG01Bg0202900	210.376287034771	-0.874591277015621	0.119707889246938	-7.30604542873097	2.75119191624137e-13	9.50991226652941e-13
PAxG01Ag0204600_PAxG01Bg0203100	249.039840910414	-0.139830652826453	0.0533958749855812	-2.61875384314261	0.00882516042086141	0.0154024026213147
PAxG01Ag0204700_PAxG01Bg0203200	505.414822473716	-0.692659045401769	0.0506756791342194	-13.6684708964076	1.5665248636679e-42	1.02188681163103e-41
PAxG01Ag0204900_PAxG01Bg0203300	668.360686842948	-0.579815303293634	0.0706949100103505	-8.20165558183387	2.3709877631489e-16	9.1995120843655e-16
PAxG01Ag0205100_PAxG01Bg0203500	30.2891730340736	-0.786113270252798	0.20770828371207	-3.78469869474501	0.00015389491338591	0.000324858044002662
PAxG01Ag0205600_PAxG01Bg0204200	161.584372354719	-0.120421681504443	0.0368247041297757	-3.27013303569416	0.001074969158689	0.00209424277967002
PAxG01Ag0205900_PAxG01Bg0204400	291.047060258487	-0.738800833648997	0.0377691552940166	-19.5609572916776	3.32770953387865e-85	3.44309990921448e-84
PAxG01Ag0206000_PAxG01Bg0204500	571.400777276652	-0.905930269212151	0.139257106512959	-6.50545090226936	7.74606809149826e-11	2.42885185919861e-10
PAxG01Ag0207900_PAxG01Bg0205900	14.1653168346268	-5.81509204045119	0.754708502396294	-7.7050835150095	1.30757749170017e-14	4.74689631013601e-14
PAxG01Ag0209400_PAxG01Bg0207000	3.24643630391906	-5.16141495615795	0.985871391762871	-5.23538364058688	1.64642522204584e-07	4.33393093452589e-07
PAxG01Ag0209700_PAxG01Bg0207300	67.5658474508828	-2.34617617378767	0.202745435576806	-11.5720295606796	5.71153861696184e-31	3.06448562685017e-30
PAxG01Ag0210000_PAxG01Bg0207600	139.458041549712	-0.218437409877687	0.0737855577389751	-2.96043584369769	0.00307204098250733	0.00566063328450055
PAxG01Ag0210200_PAxG01Bg0207800	766.276244761432	-0.463105997181876	0.0599388710141468	-7.72630497282094	1.1071320679035e-14	4.02553916199189e-14
PAxG01Ag0210600_PAxG01Bg0208200	480.524070823764	-2.34177382630413	0.0723071233278921	-32.3864886130908	4.25359812942108e-230	9.69107948205541e-229
PAxG01Ag0210800_PAxG01Bg0208300	135.548792609828	-0.304214572729104	0.0792206095064349	-3.84009381680399	0.000122987301896947	0.000261765426264786
PAxG01Ag0211400_PAxG01Bg0208600	356.673011003575	-1.23429282408109	0.0371017473943623	-33.2677814594966	1.1293797749395e-242	2.77839439313574e-241
PAxG01Ag0211500_PAxG01Bg0208700	218.210813683693	-0.561772655319944	0.0621088849889812	-9.04496442690299	1.49713909525429e-19	6.31200393395723e-19
PAxG01Ag0212500_PAxG01Bg0210000	1875.91376288175	-1.73430556148848	0.0606883478524419	-28.5772413133618	1.28884740414453e-179	2.266509218315e-178
PAxG01Ag0214900_PAxG01Bg0212700	35.7084141768234	-0.959042472552553	0.0865376936105479	-11.0823669147991	1.52779439000492e-28	7.91270890680038e-28
PAxG01Ag0216300_PAxG01Bg0213700	425.870801388307	-0.356009550972493	0.133864779712004	-2.65947138402206	0.00782633780905346	0.0137369306895151
PAxG01Ag0219000_PAxG01Bg0216400	1288.85500674761	-0.524957007630905	0.181123071417495	-2.8983442226466	0.00375138613074047	0.00683884937117645
PAxG01Ag0222300_PAxG01Bg0220000	423.063802586435	-1.72764620051293	0.081651358599432	-21.1588175646712	2.28890706298198e-99	2.61387534970165e-98
PAxG01Ag0222800_PAxG01Bg0220500	310.755151437006	-0.493718576239187	0.0464217197961654	-10.6355080855916	2.03715343135058e-26	1.01747674082035e-25
PAxG01Ag0223100_PAxG01Bg0221000	2.47926104237836	-3.13497079875966	0.585355402687044	-5.35567073331645	8.52396132727757e-08	2.29873592645241e-07
PAxG01Ag0223200_PAxG01Bg0221100	35.4531785811633	-8.52788254995935	0.213371896068964	-39.9672248645297	0	0
PAxG01Ag0223300_PAxG01Bg0221200	95.1251463580562	-0.162753012304874	0.0682773522666004	-2.38370421379813	0.0171393720651338	0.0286171825997271
PAxG01Ag0223400_PAxG01Bg0221300	763.703667048384	-0.170813033925893	0.0536914689826591	-3.1813812727132	0.00146574587797716	0.0028024285595884
PAxG01Ag0224700_PAxG01Bg0222800	311.355129594871	-0.136347361551713	0.0378402016899649	-3.60324087775335	0.00031427403591009	0.000639752383839861
PAxG01Ag0225200_PAxG01Bg0223200	4.14608227113212	-2.58722826089339	0.247158896888875	-10.4678742843582	1.2133708713838e-25	5.97004285122348e-25
PAxG01Ag0225400_PAxG01Bg0223400	0.455067466599096	-1.8156991671186	0.594678586913672	-3.05324457122614	0.00226381353781008	0.00424063896815375
PAxG01Ag0225600_PAxG01Bg0223700	6.79305694677195	-1.87964719506383	0.225453297388393	-8.33719096964778	7.6076143648234e-17	2.98686047854909e-16
PAxG01Ag0225900_PAxG01Bg0224000	239.445205349729	-1.36306548881044	0.27003846454085	-5.04767160162935	4.47227019826167e-07	1.14414983039963e-06
PAxG01Ag0226300_PAxG01Bg0224300	207.816142376832	-0.577112876311931	0.0618694311388615	-9.32791631810292	1.07972609287196e-20	4.7244400941654e-20
PAxG01Ag0226400_PAxG01Bg0224400	445.608806041807	-0.438406377496883	0.0989536728729256	-4.43042046614961	9.40495300389821e-06	2.21476108162063e-05
PAxG01Ag0226500_PAxG01Bg0224500	1404.82477098478	-0.232799410998484	0.0695027734589232	-3.34949814824398	0.000809580968341137	0.00160150212941735
PAxG01Ag0226800_PAxG01Bg0224800	396.089512087476	-0.231821049880433	0.0460654486765502	-5.03242791594565	4.84306734016331e-07	1.23752411316328e-06
PAxG01Ag0226900_PAxG01Bg0224900	217.176090289512	-0.504062170830437	0.0749210053422999	-6.72791520251861	1.72111167425882e-11	5.57823510402734e-11
PAxG01Ag0227300_PAxG01Bg0225100	229.358084254136	-0.304604385812582	0.03987408085579	-7.63915754984359	2.1864762721548e-14	7.89418638463385e-14
PAxG01Ag0227400_PAxG01Bg0225200	2.17838057802052	-2.57115501737597	0.729233025055683	-3.52583458103758	0.000422150560033959	0.000848520791028709
PAxG01Ag0227700_PAxG01Bg0225400	130.346120395725	-0.965275987656578	0.193052550840585	-5.00006854845271	5.73099354039534e-07	1.45317133357064e-06
PAxG01Ag0228300_PAxG01Bg0225900	7.15602045485024	-1.08473458272392	0.259289304332811	-4.1834914306053	2.87065915767813e-05	6.4796479278972e-05
PAxG01Ag0229000_PAxG01Bg0226500	132.833064212288	-2.09227875875453	0.0882831838240147	-23.6996296251086	3.6375341954143e-124	4.90483838302948e-123
PAxG01Ag0229700_PAxG01Bg0227200	280.223079657681	-0.324885945154463	0.0542570076760757	-5.98790753618577	2.12557836608011e-09	6.21808978059489e-09
PAxG01Ag0232400_PAxG01Bg0229400	792.716450809565	-4.07746399570205	0.139873703078013	-29.1510405885792	8.10412669229698e-187	1.46412445124506e-185
PAxG01Ag0232500_PAxG01Bg0229500	84.6290945672428	-0.31749366794563	0.0896528535458757	-3.54136712205337	0.000398059299456406	0.00080218922003742
PAxG01Ag0232700_PAxG01Bg0229600	7.80927315732161	-2.07011273303902	0.271605720706266	-7.62175674229553	2.50246301737302e-14	9.02799645503137e-14
PAxG01Ag0233400_PAxG01Bg0230400	140.417357247448	-0.304389103550622	0.100874504196357	-3.01750284648847	0.00254866647471238	0.00473587080978095
PAxG01Ag0233500_PAxG01Bg0230500	521.64940385497	-0.181619218615022	0.082914473118448	-2.19044048384133	0.028492306691082	0.0459954340126542
PAxG01Ag0233700_PAxG01Bg0230700	289.494018181988	-0.46412378681711	0.0558917053258364	-8.30398328537964	1.00677812044554e-16	3.94605831106832e-16
PAxG01Ag0234600_PAxG01Bg0231600	463.607868610893	-0.282261018955812	0.0759713616539189	-3.71536079926576	0.000202913948917944	0.000422166897771251
PAxG01Ag0235000_PAxG01Bg0232000	282.873108347327	-0.301021507827218	0.0726635879439749	-4.14267332985692	3.43280744736949e-05	7.68105198068886e-05
PAxG01Ag0235100_PAxG01Bg0232200	252.171669136029	-0.460209166934065	0.0643141305047738	-7.15564625257439	8.32796463975193e-13	2.83838146343793e-12
PAxG01Ag0235300_PAxG01Bg0232400	10.8116317568673	-1.70502017590108	0.1430608784006	-11.918144184231	9.52056317850687e-33	5.29874906144335e-32
PAxG01Ag0235900_PAxG01Bg0233000	643.173138852233	-0.613089844639308	0.105516679408772	-5.81035953817496	6.23388169410173e-09	1.78524475759879e-08
PAxG01Ag0236100_PAxG01Bg0233200	524.158728282436	-1.11873065461233	0.140537294205477	-7.96038276485279	1.71507888900141e-15	6.46474316351388e-15
PAxG01Ag0236200_PAxG01Bg0233300	217.333981487508	-0.415205539740778	0.133950575422695	-3.09969209486823	0.00193721912752356	0.00365998303300509
PAxG01Ag0236500_PAxG01Bg0233700	880.805895157352	-0.198848156003208	0.0887464131949978	-2.24063315737944	0.0250498470963843	0.0408229537775819
PAxG01Ag0236800_PAxG01Bg0234100	61.7250094574107	-9.32812893976517	0.259076163423046	-36.0053538562452	6.89767474794668e-284	2.08508141890545e-282
PAxG01Ag0237100_PAxG01Bg0234900	271.768367570584	-2.56588260972372	0.478591237593753	-5.36132383581529	8.26142637407072e-08	2.22923552975946e-07
PAxG01Ag0237500_PAxG01Bg0235300	861.960263456005	-0.404752535252363	0.0950108197166711	-4.26006781605888	2.04364886986271e-05	4.66759309783459e-05
PAxG01Ag0237800_PAxG01Bg0235600	147.102133113903	-7.52509427327949	0.138219801867847	-54.4429536983006	0	0
PAxG01Ag0237900_PAxG01Bg0235700	87.3450928588499	-1.88784417668755	0.26672055902675	-7.07798522759624	1.46265312345616e-12	4.93418723266575e-12
PAxG01Ag0238400_PAxG01Bg0236300	311.772828216884	-0.300052694296006	0.0808210850411437	-3.7125546402063	0.000205177746654795	0.000426493068889181
PAxG01Ag0238800_PAxG01Bg0236600	6.6144254330289	-0.942674135887259	0.309590941205238	-3.04490219325354	0.00232755989527204	0.00435308035662595
